fpr,tpr,threshold
0.02389705882352941,0.7763289869608826,0.8674485229625303
0.024816176470588234,0.7763289869608826,0.8671310113925843
0.024816176470588234,0.7803410230692076,0.8643773775923553
0.024816176470588234,0.7833500501504513,0.8605601048697067
0.02665441176470588,0.7833500501504513,0.8595064801690739
0.02665441176470588,0.7863590772316951,0.8559035792275225
0.027573529411764705,0.7883650952858575,0.8546395756350211
0.027573529411764705,0.7903711133400201,0.852798580694421
0.027573529411764705,0.7933801404212638,0.8520923690108048
0.027573529411764705,0.7963891675025075,0.8448520096308781
0.02849264705882353,0.7963891675025075,0.8440675999196279
0.02849264705882353,0.8004012036108324,0.8425063993797223
0.029411764705882353,0.8004012036108324,0.8417997114340577
0.029411764705882353,0.8014042126379137,0.8407175813228881
0.03125,0.8014042126379137,0.8389724897618588
0.03125,0.802407221664995,0.8378989710588693
0.03308823529411765,0.802407221664995,0.8367428617348072
0.03308823529411765,0.8064192577733199,0.8344647226357649
0.03308823529411765,0.8084252758274825,0.8320774676972906
0.03308823529411765,0.8094282848545636,0.8288857509011488
0.034926470588235295,0.8094282848545636,0.8203226450551544
0.034926470588235295,0.8104312938816449,0.8195829412184835
0.035845588235294115,0.8104312938816449,0.8163297052239106
0.035845588235294115,0.8174523570712137,0.8033888905261826
0.03676470588235294,0.8204613841524574,0.8030969007786629
0.03676470588235294,0.8234704112337011,0.7957191839216912
0.03768382352941176,0.8234704112337011,0.7953634960186879
0.03768382352941176,0.827482447342026,0.7923036789395924
0.03768382352941176,0.8294884653961886,0.7917650722348276
0.03768382352941176,0.835506519558676,0.7753987747695025
0.03952205882352941,0.835506519558676,0.7711742461140463
0.03952205882352941,0.8425275827482447,0.7547868633380266
0.04136029411764706,0.8425275827482447,0.7512537927194596
0.04136029411764706,0.843530591775326,0.7512194467910848
0.042279411764705885,0.843530591775326,0.7482759492088501
0.042279411764705885,0.8445336008024072,0.7471825717830779
0.04411764705882353,0.8445336008024072,0.7429297115563728
0.04411764705882353,0.8455366098294884,0.7301521435305184
0.04503676470588235,0.8455366098294884,0.7245373851493413
0.04503676470588235,0.8485456369107321,0.7193155661805034
0.04503676470588235,0.8505516549648947,0.7159869426940936
0.04503676470588235,0.8535606820461384,0.7146889425720508
0.04595588235294118,0.8545636910732196,0.7145846321229735
0.046875,0.8545636910732196,0.7106651673210828
0.046875,0.8575727181544633,0.7001010068131849
0.050551470588235295,0.8575727181544633,0.684639585833974
0.050551470588235295,0.8615847542627884,0.675523049817069
0.05422794117647059,0.8615847542627884,0.6675867262510016
0.05422794117647059,0.8645937813440321,0.6646254278933251
0.05514705882352941,0.8645937813440321,0.6628439949605104
0.05514705882352941,0.8655967903711134,0.6550002862747024
0.05606617647058824,0.8655967903711134,0.6502600134843198
0.05606617647058824,0.8676028084252758,0.6424990030471965
0.05698529411764706,0.8676028084252758,0.6414405714611119
0.05698529411764706,0.8716148445336008,0.6363561002179171
0.058823529411764705,0.8716148445336008,0.6306910792950541
