id,calculated_overdue,status_encoded,approval_status_encoded,lead_approval_status_encoded,ma_status_encoded,ma_approval_status_encoded,planned_duration,creation_to_planned_start,created_dow,created_is_weekend,created_is_friday,created_month,created_quarter,is_planned,risk_mapping,wl_high,wl_low,wl_mid,is_cross_dept,cross_dept_pair_exists,num_ma_revisions,kpi_is_overdue_flag,kpi_status_ordinal,num_kpi_revisions,has_kpi_challenge,num_kpi_challenges,has_kpi_potential_challenge,num_kpi_potential_challenges,kpi_comment_count,ma_comment_count,dept_past_overdue_rate,dept_avg_revisions,emp_past_overdue_rate,pos_past_overdue_rate,position_id_encoded
caaec535-be10-425e-acdb-63ac80d3adba,0,2.0,0,2.0,2.0,2,2,12,2,0,0,8,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,2,0,0.3283664459161148,0.609271523178808,0.43,0.43,0.43
665ff834-f513-4963-b915-09aea94b39ec,0,2.0,0,2.0,2.0,2,0,-1,1,0,0,9,3,1,6.0,True,False,False,0,0,0,1,1,0,0,0,0,0,2,0,0.16899441340782123,1.5675046554934824,0.17167381974248927,0.17167381974248927,0.17167381974248927
371487c8-0a75-40ad-9020-465e40ad2000,0,2.0,0,2.0,2.0,2,4,62,0,0,0,10,4,1,6.0,False,True,False,0,0,0,0,2,0,0,0,0,0,0,0,0.20941176470588235,2.0205882352941176,0.2809611829944547,0.26229508196721313,0.26229508196721313
979287cd-4556-4b1b-85f1-353353ef38ef,0,2.0,0,2.0,2.0,2,0,-1,6,1,0,9,3,1,6.0,False,False,True,0,0,0,1,1,0,0,0,0,0,1,1,0.1162280701754386,1.4035087719298247,0.09979423868312758,0.08823529411764706,0.08823529411764706
1c50c5d4-2e43-4621-ae45-2942edefb6cc,0,2.0,0,2.0,2.0,2,14,-4,0,0,0,8,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.37454545454545457,0.37454545454545457,0.37454545454545457
55c24b25-a9c4-4808-bace-de7cd044732d,0,2.0,0,2.0,2.0,2,0,-1,6,1,0,9,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.1162280701754386,1.4035087719298247,0.09979423868312758,0.08823529411764706,0.08823529411764706
478eca70-71bf-4ec2-b75d-c1e7dd6b987e,1,2.0,0,2.0,2.0,2,30,-32,4,0,1,8,3,1,6.0,True,False,False,0,0,0,1,1,1,0,0,0,0,0,0,0.16899441340782123,1.5675046554934824,0.18137847642079807,0.17191283292978207,0.17191283292978207
54729b5f-c9db-4427-8ff1-593560a98579,0,2.0,0,2.0,2.0,2,3,-1,1,0,0,8,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,1,0,0.15469146238377007,1.9543533389687235,0.19047619047619047,0.19047619047619047,0.19047619047619047
0cf16d63-f8e2-45d0-9965-89df860f4f5b,0,2.0,0,2.0,2.0,2,4,-8,0,0,0,9,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.20941176470588235,2.0205882352941176,0.1554192229038855,0.17142857142857143,0.17142857142857143
992c89f1-457f-4594-9404-6e501de96ea1,1,2.0,0,2.0,2.0,2,28,-149,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.3312302839116719,0.3312302839116719,0.3312302839116719
08ce5e19-7418-4523-bfc6-d5652817b153,0,2.0,0,2.0,2.0,2,0,-6,0,0,0,9,3,1,6.0,False,True,False,0,0,0,0,2,0,0,0,0,0,0,0,0.16899441340782123,1.5675046554934824,0.19047619047619047,0.19047619047619047,0.19047619047619047
3a679a8c-67e4-4ebf-87af-7122847f6018,1,2.0,0,2.0,2.0,2,1,0,0,0,0,9,3,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.37454545454545457,0.37454545454545457,0.37454545454545457
5d169e97-16bb-4cf9-9a21-135729f40775,1,2.0,0,2.0,2.0,2,29,-210,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.3312302839116719,0.3312302839116719,0.3312302839116719
cf9f7560-a553-4d2d-a712-2d22f2f43557,0,2.0,0,2.0,2.0,2,2,-7,1,0,0,9,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,1,2,0.23903818953323905,1.5162659123055162,0.17995910020449898,0.17995910020449898,0.17995910020449898
b2cd6dc7-31b8-4d8c-be9f-8e4badd116db,0,2.0,0,2.0,2.0,2,4,-23,1,0,0,9,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.23903818953323905,1.5162659123055162,0.17995910020449898,0.17995910020449898,0.17995910020449898
8eedac19-0a45-47e7-9647-7020a26ce49e,1,2.0,0,2.0,2.0,2,11,-10,2,0,0,8,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,2,0.3283664459161148,0.609271523178808,0.37454545454545457,0.37454545454545457,0.37454545454545457
7b79d434-a520-49b5-944c-c4e7df1ce25d,0,2.0,0,2.0,2.0,2,5,-4,0,0,0,8,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.37454545454545457,0.37454545454545457,0.37454545454545457
87adb004-cd15-4471-b3f7-7dec16994be7,1,2.0,0,2.0,2.0,2,25,-177,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.18823529411764706,0.18823529411764706,0.18823529411764706
56ca273f-5f7f-4a1c-bfdf-9cccc4f1f80b,0,2.0,0,2.0,2.0,2,4,-4,3,0,0,9,3,1,6.0,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0.12389380530973451,1.510860820595334,0.15151515151515152,0.15151515151515152,0.15151515151515152
93325f68-aa4a-4052-bb50-2e53e763c6f3,1,2.0,0,2.0,2.0,2,29,-210,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.18823529411764706,0.18823529411764706,0.18823529411764706
b95cf975-8ae5-4836-851f-af8a3ecbbbd3,1,2.0,0,2.0,2.0,2,25,-177,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.3312302839116719,0.3312302839116719,0.3312302839116719
fcba25fe-098d-40d9-8916-4f55729af661,1,2.0,0,2.0,2.0,2,28,-149,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.43,0.43,0.43
2325895f-5dc5-459b-8099-057679e4e3de,0,2.0,0,2.0,2.0,2,30,-32,4,0,1,8,3,1,6.0,False,True,False,0,0,0,1,2,0,0,0,0,0,4,0,0.3283664459161148,0.609271523178808,0.43,0.43,0.43
6729a58c-94bd-417b-a281-ef11a491a77c,1,2.0,0,2.0,2.0,2,29,-120,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.3312302839116719,0.3312302839116719,0.3312302839116719
c7491ee6-d3d3-4729-b446-f0a5de61f139,1,2.0,0,2.0,2.0,2,29,-90,1,0,0,7,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.18823529411764706,0.18823529411764706,0.18823529411764706
151d6c97-e4d8-4e25-a5bf-eaba83fd523d,0,2.0,0,2.0,2.0,2,30,-32,4,0,1,8,3,1,6.0,False,True,False,0,0,0,1,2,0,0,0,0,0,4,0,0.3283664459161148,0.609271523178808,0.3312302839116719,0.3312302839116719,0.3312302839116719
fd5075da-b7c4-4967-8b0d-7c395f3fd940,1,2.0,0,2.0,2.0,2,30,-32,4,0,1,8,3,1,6.0,True,False,False,0,0,0,1,1,1,0,0,0,0,0,0,0.16899441340782123,1.5675046554934824,0.08896210873146623,0.08896210873146623,0.08896210873146623
9ee10484-7c73-412a-a978-3c3ff199a3bc,0,2.0,0,2.0,2.0,2,0,-6,2,0,0,8,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,2,0,0.3283664459161148,0.609271523178808,0.43,0.43,0.43
6efa399f-f72c-4f47-826e-70b58c75aa82,0,2.0,0,2.0,2.0,2,4,-1,0,0,0,9,3,1,6.0,False,True,False,0,0,0,1,1,0,0,0,0,0,4,0,0.16899441340782123,1.5675046554934824,0.08896210873146623,0.08896210873146623,0.08896210873146623
1f7b85f7-209a-4633-8be4-685fedc2bd4b,0,2.0,0,2.0,2.0,2,1,0,0,0,0,8,3,1,6.0,False,False,True,0,0,0,1,2,0,0,0,0,0,0,0,0.3283664459161148,0.609271523178808,0.37454545454545457,0.37454545454545457,0.37454545454545457
